Mean,MeanFiltered,Variance,VarianceFiltered,xVariance,yVariance,zVariance,xZeroCrossings,yZeroCrossings,zZeroCrossings,Peaks,PeaksFiltered,ResultantZeroCrossings,ResultantFilteredZeroCrossings,xDCComponent,yDCComponent,zDCComponent,xSpectralEnergy,ySpectralEnergy,zSpectralEnergy,TotalSpectralEnergy,xEntropy,yEntropy,zEntropy,TotalEntropy,xFFTZeroCrossings,yFFTZeroCrossings,zFFTZeroCrossings,Activity
9.84,9.848,1.228,0.655,0.252,0.154,0.03,17,18,19,4,5,28,25,2.36,0.74,0.4,36.124,1111.357,732.018,1879.499,230.482,12469.789,7845.885,20546.156,46,44,41,Driving
9.774,9.762,0.757,0.391,0.123,0.1,0.019,22,18,18,8,4,33,25,0.032,0.279,0.032,19.355,684.527,644.558,1348.44,98.329,7002.305,6680.802,13781.436,46,42,46,Driving
9.915,9.879,0.807,0.424,0.161,0.088,0.016,21,17,15,6,5,36,26,1.79,0.045,0.31,24.015,751.144,791.596,1566.755,135.869,7801.35,8299.903,16237.122,45,43,46,Driving
9.884,9.837,0.913,0.454,0.203,0.103,0.021,21,16,17,7,6,42,26,0.69,1.92,0.032,29.781,880.557,784.232,1694.57,173.379,9530.701,8285.719,17989.799,42,40,42,Driving
9.841,9.818,0.75,0.288,0.159,0.088,0.018,26,20,16,6,3,50,28,3.42,0.032,0,26.97,901.25,941.25,1869.47,162.43,9532.108,9953.686,19648.224,48,40,43,Driving
9.829,9.83,0.64,0.285,0.113,0.121,0.016,19,23,13,5,1,41,26,2.62,1.49,0.19,20.575,560.444,585.011,1166.03,112.523,5585.619,5905.566,11603.708,45,47,34,Driving
9.885,9.873,0.831,0.248,0.122,0.087,0.011,12,20,14,1,4,35,23,0.44,1.44,0,22.835,657.392,685.294,1365.521,133.896,6757.495,7274.66,14166.051,44,40,41,Driving
9.919,9.905,0.904,0.287,0.109,0.115,0.016,13,17,15,1,4,33,16,0.94,2.07,0.23,22.493,601.337,815.252,1439.082,133.254,6157.376,8821.551,15112.181,43,48,47,Driving
9.947,9.911,1.02,0.41,0.161,0.147,0.023,13,15,24,1,19,31,23,0.59,1.33,0.349,26.638,1071.128,419.809,1517.575,156.241,12058.252,4059.495,16273.988,41,40,43,Driving
9.863,9.793,1.216,0.479,0.2,0.173,0.026,14,15,24,1,17,32,26,1.15,0.83,0.7,30.574,1123.272,748.89,1902.736,200.279,12234.716,7781.616,20216.611,38,45,35,Driving
9.852,9.808,0.924,0.377,0.135,0.129,0.025,14,23,21,2,12,35,21,0.39,0.52,0.251,18.815,839.534,602.317,1460.666,103.72,8877.555,6033,15014.275,39,42,41,Driving
9.965,9.953,0.668,0.304,0.048,0.071,0.02,17,19,20,2,15,33,23,0.47,4,1.03,10,322.943,296.662,629.605,40.442,3005.265,2687.365,5733.072,44,41,38,Driving
9.886,9.882,0.627,0.253,0.055,0.138,0.015,17,17,20,2,14,29,25,1.46,0.95,0.219,12.495,571.636,653.66,1237.791,58.023,5977.567,6898.838,12934.428,41,46,42,Driving
9.795,9.784,0.981,0.53,0.2,0.183,0.024,18,20,20,4,4,29,24,1.1,4.57,0.59,24.728,414.278,748.842,1187.848,159.279,3931.708,8000.434,12091.421,37,49,37,Driving
9.933,9.83,1.288,0.66,0.267,0.191,0.026,21,15,17,5,4,31,25,2.05,1.87,0.279,39.794,1195.359,400.754,1635.907,289.624,13156.738,3838.872,17285.234,44,41,41,Driving
9.967,9.861,1.768,0.895,0.37,0.363,0.038,19,13,17,6,9,31,23,1.69,2.86,0.84,55.292,2061.632,1286.667,3403.591,398.612,24384.686,14307.963,39091.261,44,39,45,Driving
9.86,9.784,1.774,0.961,0.425,0.359,0.038,18,14,19,6,6,31,25,1.56,1.77,0.47,53.895,1455.589,2294.191,3803.675,383.463,16729.965,28144.676,45258.104,46,40,48,Driving
9.825,9.871,1.645,0.769,0.436,0.201,0.026,21,17,21,7,3,32,28,0.82,0.77,0,60.674,1505.683,1442.53,3008.887,463.305,17020.473,16666.374,34150.152,36,39,41,Driving
9.864,9.835,1.698,0.586,0.4,0.162,0.022,17,16,20,7,5,33,29,0.42,0.141,0.44,65.531,1620.521,915.056,2601.108,502.971,18807.715,9800.733,29111.419,41,42,42,Driving
9.885,9.806,1.271,0.485,0.295,0.209,0.02,19,14,17,5,1,33,31,0.74,0.451,0.44,50.392,1122.792,1213.603,2386.787,365.187,12854.302,13588.185,26807.674,39,42,40,Driving
9.875,9.837,0.854,0.417,0.184,0.118,0.015,21,24,14,2,20,35,26,1.29,0.71,0.4,30.966,781.994,647.889,1460.849,198.617,8150.733,6703.159,15052.509,40,38,46,Driving
9.929,9.945,0.577,0.314,0.103,0.053,0.011,17,28,15,2,1,28,13,1.16,0.33,0.48,19.631,942.741,321.832,1284.204,111.502,10382.859,2897.041,13391.402,40,41,37,Driving
9.9,9.892,0.579,0.256,0.068,0.068,0.012,20,19,17,2,4,30,17,0.88,2.67,0.63,16.352,835.107,273.18,1124.639,90.114,8889.255,2563.893,11543.262,41,36,45,Driving
9.801,9.805,0.539,0.294,0.093,0.088,0.016,18,15,19,6,3,26,19,2.46,3.58,0.13,12.087,396.522,277.78,686.389,56.807,3836.772,2493.462,6387.041,33,45,34,Driving
9.809,9.785,1.149,0.525,0.304,0.189,0.025,18,15,22,2,5,27,23,1.78,3.68,0.49,35.571,1294.911,502.692,1833.174,241.523,14224.365,5159.431,19625.319,41,41,46,Driving
9.907,9.908,1.413,0.579,0.382,0.251,0.022,17,16,23,2,7,32,27,2.01,1.93,0.56,49.602,1232.452,1390.83,2672.884,363.226,13749.918,15537.24,29650.384,40,41,42,Driving
9.983,9.931,0.837,0.29,0.179,0.157,0.011,13,15,18,1,13,31,23,0.83,1.71,0.33,28.619,1255.071,266.068,1549.758,176.503,14102.014,2524.324,16802.841,46,44,44,Driving
9.955,9.869,0.582,0.204,0.105,0.204,0.014,13,17,18,2,7,30,18,0.51,0.379,0.032,17.93,713.438,507.88,1239.248,98.945,7442.398,5198.255,12739.598,43,40,52,Driving
9.933,9.908,1.329,0.585,0.257,0.348,0.027,19,18,19,1,5,31,23,0.92,0.39,0.055,32.688,1034.758,1299.945,2367.391,210.78,11369.27,14618.511,26198.561,46,40,41,Driving
9.916,9.92,1.534,0.74,0.287,0.245,0.034,20,15,20,1,5,31,31,0.31,0.88,0.349,34.152,966.294,943.37,1943.816,222.803,10409.232,10244.489,20876.524,43,42,38,Driving
9.852,9.839,1.014,0.465,0.161,0.102,0.024,21,19,17,2,6,30,26,0.2,0.47,0.42,22.032,950.407,492.532,1464.971,138.331,10354.168,4868.226,15360.725,41,39,45,Driving
9.935,9.893,0.984,0.404,0.169,0.096,0.016,23,18,15,2,14,33,29,1.81,1.56,0,25.286,738.291,627.458,1391.035,147.661,7628.733,6395.471,14171.865,42,46,47,Driving
9.862,9.873,0.894,0.466,0.219,0.147,0.018,20,14,18,1,1,32,26,0.41,0.279,0.045,26.945,915.52,512.203,1454.668,152.642,9742.361,4954.97,14849.973,40,45,40,Driving
9.808,9.815,0.779,0.303,0.15,0.186,0.014,14,15,20,4,14,32,22,2.85,2.03,0.118,25.52,642.773,400.741,1069.034,151.111,6633.724,3991.919,10776.754,42,41,39,Driving
9.873,9.864,1.013,0.429,0.222,0.126,0.017,14,16,18,3,11,30,21,1.16,1.2,0.361,29.172,1023.444,552.752,1605.368,188.192,11100.492,5503.784,16792.468,47,48,38,Driving
9.883,9.874,1.171,0.567,0.242,0.119,0.024,21,16,21,3,6,29,25,1.05,0.89,0.063,29.16,876.749,529.079,1434.988,180.363,9399.231,5187.606,14767.2,37,49,30,Driving
9.869,9.844,0.904,0.473,0.198,0.216,0.019,19,17,19,10,4,28,26,0.78,0.99,0.071,23.081,785.443,329.492,1138.016,138.498,8174.912,3045.788,11359.198,42,42,42,Driving
9.83,9.83,0.78,0.399,0.141,0.197,0.019,18,17,19,11,10,29,30,0.161,0.72,0.179,18.786,847.329,823.59,1689.705,104.706,9055.201,8912.691,18072.598,40,42,46,Driving
9.854,9.865,0.768,0.426,0.138,0.12,0.016,18,13,21,10,13,29,25,1.59,1.53,0.33,19.516,399.506,251.752,670.774,105.223,3804.636,2309.807,6219.666,48,39,40,Driving
9.9,9.856,0.857,0.505,0.281,0.366,0.016,15,14,20,2,8,29,21,1.35,0,0.063,33.083,933.561,1239.056,2205.7,209.008,9924.132,13505.614,23638.754,41,40,36,Driving
9.871,9.807,0.77,0.416,0.231,0.368,0.015,19,14,16,2,6,37,25,0.48,0.045,0.071,31.568,1082.886,1049.669,2164.123,214.362,11765.628,11503.325,23483.315,37,40,47,Driving
9.87,9.838,1.112,0.583,0.301,0.189,0.026,17,15,19,3,6,36,27,1.95,1.42,0.33,34.926,670.081,703.366,1408.373,223.467,6795.014,7274.269,14292.75,44,39,43,Driving
9.93,9.952,1.036,0.515,0.311,0.269,0.023,15,16,22,3,1,31,25,0.9,0.56,0,34.116,1170.747,1435.686,2640.549,213.473,12933.769,16307.058,29454.3,44,42,41,Driving
9.92,9.973,1.756,0.813,0.262,0.251,0.042,19,11,21,2,6,34,23,0.089,0.351,0.37,45.901,1797.077,1522.65,3365.628,308.737,21251.058,17834.373,39394.168,45,47,33,Driving
9.908,9.917,2.22,1.231,0.335,0.176,0.057,20,10,14,2,6,30,30,0.81,0.54,0.063,52.309,1166.958,1503.546,2722.813,366.508,13412.816,17003.216,30782.54,44,50,36,Driving
9.902,9.895,1.276,0.679,0.245,0.101,0.026,17,12,17,6,2,31,28,0.62,0.63,0.11,31.761,726.155,622.532,1380.448,198.457,7592.73,6281.299,14072.486,41,41,41,Driving
9.858,9.861,1.051,0.533,0.313,0.144,0.019,15,15,15,5,2,31,23,0.31,0.51,0.279,32.421,1030.993,595.539,1658.953,200.569,11796.905,5918.727,17916.201,42,43,37,Driving
9.856,9.85,1.152,0.603,0.379,0.225,0.022,18,15,17,1,2,30,23,2.23,2.93,0.13,38.251,1662.434,1068.366,2769.051,254.121,18862.806,11557.523,30674.45,46,38,40,Driving
9.927,9.906,0.901,0.431,0.274,0.177,0.018,18,16,22,1,11,29,17,0.42,0.251,0.279,28.994,932.972,338.965,1300.931,178.302,10149.037,3161.006,13488.345,42,46,41,Driving
9.885,9.88,0.336,0.172,0.099,0.064,0.006,18,15,20,10,21,30,15,0.33,1.05,0.161,10.878,226.917,206.587,444.382,57.372,1975.103,1773.815,3806.29,43,42,44,Driving
9.876,9.881,0.418,0.218,0.118,0.146,0.008,16,15,17,6,10,32,17,2.26,2.5,0.3,14.097,564.071,610.067,1188.235,70.407,5891.817,6462.652,12424.876,40,37,36,Driving
9.884,9.912,0.457,0.22,0.099,0.145,0.011,19,23,17,6,12,35,21,2.16,2.11,0.65,14.938,706.017,693.609,1414.564,79.03,7390.476,7507.371,14976.877,42,43,38,Driving
9.865,9.867,0.42,0.176,0.062,0.038,0.011,14,18,18,7,5,29,23,2.06,4.18,0.279,11.387,502.782,194.143,708.312,55.949,5067.702,1620.971,6744.622,43,43,44,Driving
9.86,9.828,0.461,0.224,0.08,0.037,0.012,13,13,20,9,6,27,20,2.59,2.72,0.75,11.817,294.511,182.766,489.094,58.32,2805.542,1579.064,4442.926,41,45,38,Driving
9.87,9.837,0.574,0.331,0.136,0.062,0.012,17,17,19,5,2,27,23,0.81,2.22,0,14.828,580.572,249.892,845.292,87.227,5742.708,2207.471,8037.406,34,45,36,Driving
9.904,9.904,0.651,0.351,0.161,0.083,0.013,16,18,19,7,3,27,19,1.2,1.36,0.071,17.436,530.4,175.323,723.159,105.166,5307.822,1471.538,6884.526,37,44,39,Driving
9.938,9.931,0.642,0.257,0.094,0.076,0.012,18,15,17,1,3,33,22,0.118,0.41,0.44,15.771,637.058,269.753,922.582,82.233,6668.253,2449.355,9199.841,38,44,45,Driving
9.943,9.937,1.58,0.807,0.328,0.143,0.033,23,14,21,1,10,33,23,0.94,0.66,0.045,44.139,1733.707,900.649,2678.495,318.525,19628.467,9501.058,29448.05,34,49,38,Driving
9.834,9.843,1.775,0.969,0.379,0.155,0.042,20,15,23,1,10,29,21,0.93,0.66,0.66,45.879,1251.486,504.689,1802.054,337.192,14050.512,4975.943,19363.647,35,46,42,Driving
9.797,9.766,1.327,0.729,0.233,0.125,0.041,17,16,21,2,5,31,21,2.8,2.89,0.032,25.803,1054.073,598.582,1678.458,157.714,11728.841,5996.311,17882.866,39,45,36,Driving
9.914,9.901,1.354,0.725,0.173,0.085,0.043,19,17,21,3,3,31,27,2.87,4.36,1.36,24.035,852.347,297.165,1173.547,142.778,9031.111,2717.006,11890.895,39,45,42,Driving
9.937,9.955,0.969,0.492,0.124,0.041,0.026,19,19,23,1,14,29,23,1.25,2.44,0.65,16.522,565.157,138.165,719.844,84.406,5833.374,1109.706,7027.486,41,46,39,Driving
9.938,9.944,0.531,0.252,0.1,0.059,0.01,18,17,19,5,22,29,15,0.57,0.78,0.13,11.365,311.134,214.875,537.374,57.75,2727.49,1839.732,4624.972,43,39,49,Driving
9.947,9.931,0.369,0.215,0.084,0.059,0.01,16,14,14,3,19,26,14,3.56,2.76,0.49,8.816,266.632,287.856,563.304,37.321,2488.865,2583.444,5109.63,37,45,44,Driving
9.897,9.891,0.316,0.162,0.059,0.056,0.008,19,17,12,3,13,24,18,2.22,4.12,0.78,7.34,249.249,148.329,404.918,31.943,2225.233,1249.782,3506.958,35,45,44,Driving
9.899,9.919,0.273,0.169,0.053,0.057,0.008,15,15,15,3,6,23,17,0.341,0.95,0.17,6.213,244.491,160.263,410.967,25.659,2192.487,1287.41,3505.556,35,45,40,Driving
9.894,9.894,0.288,0.181,0.059,0.036,0.009,19,15,21,3,4,25,19,1.46,0.361,0.341,6.497,215.762,135.528,357.787,25.299,1904.146,1109.033,3038.478,35,45,37,Driving
9.838,9.832,0.28,0.154,0.044,0.015,0.007,20,13,23,7,20,27,19,0.91,1.83,0.2,4.764,146.775,90.573,242.112,16.39,1188.743,715.936,1921.069,45,48,49,Driving
9.864,9.857,0.661,0.382,0.121,0.038,0.016,21,12,21,4,6,28,26,5.18,4.37,0.48,14.147,276.373,176.045,466.565,74.199,2497.58,1578.296,4150.075,32,46,40,Driving
9.91,9.913,0.997,0.655,0.23,0.079,0.03,18,14,18,4,4,29,31,1.68,2.97,0.251,23.822,567.499,437.281,1028.602,139.919,5563.481,4371.942,10075.342,40,37,36,Driving
10.095,10.089,0.901,0.633,0.221,0.098,0.025,14,16,16,8,6,27,27,1.7,0.148,0.33,20.252,825.852,541.631,1387.735,109.325,8753.729,5307.918,14170.972,47,44,45,Driving
10.192,10.186,0.819,0.489,0.136,0.078,0.019,14,17,16,2,11,30,17,0.29,0.071,0.152,15.474,383.787,418.925,818.186,77.008,3689.756,4021.056,7787.82,40,48,48,Driving
10.126,10.13,0.651,0.387,0.111,0.064,0.017,17,18,15,1,6,34,15,1.25,0.93,0.319,12.958,320.826,400.513,734.297,61.315,2924.665,3945.995,6931.975,42,45,46,Driving
10.059,10.036,0.43,0.287,0.12,0.06,0.009,17,14,16,11,12,33,19,3.59,0.19,0.032,12.776,620.933,293.146,926.855,68.355,6203.324,2775.718,9047.397,39,46,44,Driving
9.889,9.896,1.006,0.512,0.238,0.088,0.015,17,16,19,2,8,31,21,0.077,0.46,0.66,33.211,1024.958,327.522,1385.691,211.482,11607.356,3197.358,15016.196,44,46,37,Driving
9.864,9.876,1.186,0.587,0.263,0.109,0.017,15,19,17,2,7,34,22,1.52,0.42,0.319,35.689,1258.915,551.872,1846.476,221.388,14197.771,5660.2,20079.359,39,45,41,Driving
9.876,9.826,0.717,0.344,0.141,0.077,0.012,16,16,21,9,10,37,31,1.01,1.57,0.219,16.308,641.416,650.681,1308.405,88.899,6530.68,6785.963,13405.542,40,37,38,Driving
9.851,9.831,0.569,0.276,0.123,0.056,0.01,17,14,17,6,14,37,25,1.92,4.11,0.41,13.555,354.773,490.232,858.56,64.151,3282.573,5030.912,8377.636,38,42,43,Driving
9.86,9.866,0.385,0.202,0.089,0.038,0.007,14,20,14,4,17,28,13,0.67,2.14,0.31,9.644,334.548,260.687,604.879,40.258,3063.731,2330.293,5434.282,41,40,44,Driving
9.91,9.92,0.353,0.162,0.053,0.082,0.007,17,19,20,3,19,27,19,1.93,2.49,0.261,7.919,333.817,396.309,738.045,29.865,3288.84,3688.228,7006.933,48,36,42,Driving
9.88,9.892,0.608,0.311,0.121,0.131,0.011,21,23,29,8,9,39,29,1.83,2.67,0.179,15.783,425.969,542.782,984.534,81.356,4066.172,5371.281,9518.809,38,39,41,Driving
9.83,9.838,0.567,0.297,0.117,0.099,0.013,17,31,33,10,5,40,29,0.66,0,0.11,16.33,405.125,684.498,1105.953,88.045,3996.1,6998.156,11082.301,48,45,39,Driving
9.847,9.836,0.343,0.131,0.039,0.054,0.009,14,26,30,7,24,37,24,1.24,0.79,0.13,10.149,351.159,358.657,719.965,43.798,3392.725,3370.609,6807.132,30,42,37,Driving
9.868,9.851,0.379,0.201,0.079,0.042,0.009,18,20,21,7,11,31,20,0.251,0.59,0.148,10.53,403.47,178.901,592.901,49.976,3772.096,1510.124,5332.196,40,40,44,Driving
9.882,9.87,0.394,0.233,0.083,0.041,0.01,20,22,16,7,14,27,15,0.341,0.2,0.045,11.18,351.969,158.558,521.707,58.794,3272.286,1323.223,4654.303,39,40,42,Driving
9.867,9.847,0.365,0.171,0.062,0.052,0.009,20,19,19,6,18,31,17,2.09,2.06,0.089,9.947,127.704,240.148,377.799,47.151,1021.91,2131.154,3200.215,39,43,45,Driving
9.902,9.905,0.567,0.295,0.133,0.065,0.011,19,15,19,1,2,33,21,0.379,3.14,0.42,14.405,599.16,369.751,983.316,76.601,6231.018,3530.267,9837.886,28,50,40,Driving
9.866,9.884,0.506,0.295,0.138,0.044,0.009,15,13,17,1,2,27,15,1.67,0.62,0.148,13.493,543.736,363.357,920.586,68.862,5398.975,3654.271,9122.108,35,45,45,Driving
9.834,9.858,0.597,0.304,0.137,0.046,0.01,19,13,18,6,9,25,21,0.79,0.379,0.1,15.168,401.902,218.249,635.319,79.12,3836.085,1909.463,5824.668,40,49,40,Driving
9.896,9.892,0.675,0.303,0.115,0.053,0.01,19,14,20,7,11,28,22,0.29,0.56,0.2,16.192,669.2,438.222,1123.614,86.739,6907.639,4374.587,11368.965,40,47,45,Driving
9.853,9.863,0.628,0.252,0.09,0.064,0.011,20,14,18,3,9,27,21,0.071,3.18,0.49,14.406,535.953,279.936,830.295,78.215,5387.764,2528.046,7994.025,38,43,44,Driving
9.791,9.756,0.861,0.312,0.16,0.081,0.013,20,15,20,4,4,27,23,0.74,3.44,0.6,21.571,462.49,322.446,806.507,128.441,4550.829,3099.019,7778.289,44,46,41,Driving
9.876,9.844,3.204,1.535,0.57,0.166,0.085,19,21,19,1,2,26,18,2.04,1.07,0.045,70.369,2201.53,640.094,2911.993,518.644,27246.95,6617.22,34382.814,45,40,47,Driving
10.044,10.021,6.061,3.817,1.156,0.329,0.16,12,16,12,2,3,29,25,3.75,0.089,1.84,116.972,3923.507,1870.634,5911.113,926.155,51091.519,22466.511,74484.185,38,40,38,Driving
9.957,9.955,4.733,3.691,0.947,0.341,0.118,12,17,12,1,3,27,26,4.18,0.85,0.045,84.001,3516.645,1518.771,5119.417,643.235,43999.376,17251.773,61894.384,37,41,39,Driving
9.963,9.936,3.217,2.248,0.572,0.292,0.073,18,15,18,1,3,29,29,0.62,0.1,0.97,71.247,2024.539,879.708,2975.494,527.403,23842.725,9494.365,33864.493,41,45,37,Driving
9.962,9.911,3.122,2.04,0.571,0.317,0.076,15,15,18,1,8,29,27,3.15,0.41,0.79,75.547,2084.121,1895.484,4055.152,566.336,25396.384,22321.945,48284.665,41,44,46,Driving
9.972,9.829,4.725,2.87,1.104,0.316,0.106,16,17,18,4,2,31,26,1.85,1.46,0.72,117.926,4001.943,2614.521,6734.39,965.78,53094.409,32477.695,86537.884,41,42,47,Driving
10.046,9.924,4.485,2.521,1.008,0.299,0.091,18,17,18,4,2,35,25,4.82,0.045,1.44,116.234,4532.632,1969.564,6618.43,959.301,58472.818,24036.891,83469.01,41,43,51,Driving
9.871,9.764,2.171,0.858,0.355,0.19,0.033,17,15,20,3,2,30,24,0.88,1,0.39,63.903,1259.215,1119.955,2443.073,492.416,13980.531,12264.626,26737.573,38,43,41,Driving
9.856,9.735,1.728,0.62,0.368,0.198,0.021,16,20,20,1,6,32,22,1.21,0.83,0.85,56.222,1792.809,1264.171,3113.202,404.508,21086.28,14222.775,35713.563,40,49,42,Driving
9.929,9.873,1.015,0.519,0.238,0.135,0.015,12,20,16,1,5,32,16,0,0.045,0,32.051,1148.496,677.897,1858.444,191.189,13133.328,7027.086,20351.603,46,48,44,Driving
9.876,9.878,0.916,0.613,0.25,0.062,0.019,9,12,13,6,8,33,26,1.16,0.81,0.161,27.4,524.287,486.158,1037.845,158.164,5287.546,4942.019,10387.729,45,40,36,Driving
9.777,9.778,0.832,0.558,0.225,0.057,0.019,13,9,14,5,4,28,24,1.98,3.79,0.39,23.465,876.646,306.626,1206.737,138.778,9218.186,3153.539,12510.503,46,42,43,Driving
9.901,9.909,0.413,0.275,0.132,0.051,0.01,15,13,14,3,6,18,12,0.055,0.31,0.319,11.778,334.247,135.973,481.998,56.397,3160.849,1072.849,4290.095,29,33,49,Driving
9.931,9.928,0.215,0.149,0.089,0.06,0.005,13,15,15,4,4,15,9,0.045,1.23,0.49,7.661,262.454,151.05,421.165,29.762,2521.756,1232.826,3784.344,41,36,40,Driving
9.789,9.781,0.289,0.203,0.106,0.069,0.007,16,16,12,3,18,23,19,0.98,0.29,0.6,8.993,194.062,219.471,422.526,45.145,1679.077,1926.386,3650.608,48,37,36,Driving
9.891,9.865,0.334,0.248,0.115,0.053,0.009,15,16,12,4,21,25,13,0.95,2.58,0,9.333,278.985,210.285,498.603,43.321,2464.962,1817.41,4325.693,46,39,41,Driving
10.021,10.019,0.444,0.29,0.123,0.059,0.012,14,17,16,5,13,25,15,1.09,3.23,0.261,11.588,498.099,296.002,805.689,54.784,4924.245,2758.982,7738.011,39,40,35,Driving
10.058,10.053,0.584,0.363,0.169,0.084,0.012,14,17,17,5,3,27,17,6.07,4.77,0.77,16.211,518.28,308.053,842.544,81.9,5044.104,2826.565,7952.569,42,45,53,Driving
10.013,9.99,0.669,0.35,0.213,0.143,0.011,14,16,17,4,5,26,23,1.12,2.92,0.279,21.76,1002.659,686.007,1710.426,120.229,10884.717,7177.96,18182.906,48,43,38,Driving
9.925,9.909,0.62,0.341,0.179,0.214,0.012,13,14,13,2,18,29,25,1.14,0.361,0.045,18.47,706.268,666.806,1391.544,99.1,7265.771,7020.782,14385.653,43,44,34,Driving
9.94,9.971,0.442,0.198,0.098,0.147,0.009,9,12,19,10,15,37,22,2.73,4.41,0.11,13.2,429.324,457.412,899.936,59.277,3995.165,4495.202,8549.644,40,47,45,Driving
9.934,9.95,0.729,0.339,0.12,0.108,0.014,19,15,25,1,5,31,20,0.65,0.032,0.063,19.318,724.358,520.529,1264.205,102.813,7486.749,5208.571,12798.133,44,45,42,Driving
9.846,9.792,0.76,0.37,0.135,0.114,0.015,14,16,15,1,4,33,17,2.42,5.01,0.39,19.512,545.356,516.123,1080.991,101.222,5372.601,5040.758,10514.581,41,43,37,Driving
9.823,9.815,0.543,0.29,0.114,0.123,0.011,15,12,16,6,1,32,15,2.79,4.02,0.49,16.747,535.246,371.179,923.172,79.408,5431.653,3605.601,9116.662,45,43,37,Driving
9.863,9.909,0.54,0.223,0.1,0.132,0.009,16,15,18,3,9,25,17,1.29,3.41,0.42,16.108,523.172,379.735,919.015,86.353,5466.071,3578.38,9130.804,45,46,38,Driving
9.889,9.911,0.498,0.233,0.125,0.1,0.007,15,19,15,5,7,31,17,1.69,0.4,0.319,16.244,555.974,499.974,1072.192,83.012,5623.878,5157.372,10864.262,42,45,41,Driving
9.933,9.941,0.539,0.251,0.115,0.107,0.009,14,19,15,3,11,36,14,1.29,0.75,0.045,18.086,503.498,381.434,903.018,92.497,5018.72,3670.034,8781.251,45,37,42,Driving
9.915,9.893,0.704,0.254,0.125,0.129,0.012,13,14,19,3,4,33,21,0.82,0.56,0.063,23.358,594.031,354.978,972.367,135.815,6020.857,3251.6,9408.272,42,40,41,Driving
9.839,9.811,0.891,0.442,0.174,0.116,0.018,15,14,18,3,5,33,24,4.04,3.79,0.8,25.401,606.592,752.243,1384.236,150.201,6125.028,7769.985,14045.214,42,45,40,Driving
9.803,9.819,0.617,0.398,0.146,0.088,0.015,17,18,21,2,7,25,21,0.67,1.81,0.279,15.403,341.696,353.075,710.174,76.769,3226.573,3271.833,6575.175,40,39,38,Driving
9.811,9.837,0.321,0.172,0.073,0.056,0.008,17,26,22,9,17,31,19,1.99,3.04,0.52,9.436,416.4,362.849,788.685,39.112,3973.397,3424.203,7436.712,51,42,42,Driving
9.904,9.902,0.565,0.228,0.087,0.068,0.01,20,26,16,2,4,39,24,0.449,0.279,0.44,14.625,454.893,651.007,1120.525,66.666,4631.456,6555.586,11253.708,37,47,45,Driving
9.953,9.961,0.926,0.374,0.171,0.107,0.019,25,16,15,4,2,36,23,0.98,0.17,0.032,29.015,623.194,798.351,1450.56,172.69,6114.874,8457.029,14744.593,49,43,38,Driving
9.875,9.873,0.717,0.269,0.149,0.067,0.014,18,14,17,2,2,29,25,0.33,0.179,0.379,28.52,1057.213,762.628,1848.361,171.753,11507.341,8022.082,19701.176,36,39,40,Driving
9.86,9.831,0.748,0.295,0.131,0.116,0.012,16,15,17,2,8,31,21,0.13,0.31,0,27.268,687.987,624.296,1339.551,155.823,7061.32,6349.654,13566.797,39,40,34,Driving
9.852,9.859,1.083,0.465,0.203,0.111,0.021,19,17,18,2,6,30,26,0.63,0.449,0.179,29.207,952.463,699.263,1680.933,171.869,10249.967,7241.73,17663.566,44,46,41,Driving
9.85,9.895,0.847,0.391,0.189,0.086,0.017,14,18,16,3,5,30,20,0.089,0,0.13,23.745,1160.489,473.972,1658.206,144.395,12664.862,4569.464,17378.721,33,42,45,Driving
9.906,9.908,0.748,0.464,0.226,0.159,0.014,12,14,14,1,1,27,23,0.66,1.92,0.46,23.076,598.326,755.186,1376.588,136.027,6132.445,8100.879,14369.351,48,36,35,Driving
9.921,9.913,1.044,0.398,0.194,0.157,0.012,13,18,17,2,3,33,27,0.33,0.85,0.2,29.759,1295.374,1049.121,2374.254,196.279,15063.396,11430.161,26689.836,40,45,39,Driving
9.799,9.79,1.024,0.512,0.212,0.098,0.015,17,19,16,1,2,36,28,3.53,3.65,0.43,27.021,739.63,448.572,1215.223,166.509,7816.849,4222.458,12205.816,47,41,37,Driving
9.791,9.765,0.654,0.351,0.148,0.075,0.012,16,16,15,7,19,31,25,0.032,0.23,0.59,17.653,585.799,400.838,1004.29,86.996,5798.473,3887.312,9772.781,41,37,46,Driving
9.914,9.928,0.833,0.375,0.159,0.118,0.015,17,15,20,3,6,31,25,1.74,0.89,0.179,22.363,1134.703,437.629,1594.695,125.507,12311.868,4274.877,16712.252,41,42,44,Driving
9.846,9.836,1.554,0.742,0.287,0.21,0.029,16,14,20,4,4,25,23,0.66,0.089,0.11,45.645,1056.271,801.08,1902.996,330.755,11496.899,8512.79,20340.444,39,41,41,Driving
9.79,9.754,1.484,0.615,0.246,0.224,0.028,16,15,14,3,2,28,24,0.6,0.85,0.341,45.081,1028.12,1061.484,2134.685,323.559,11020.993,11339.611,22684.163,49,45,52,Driving
9.891,9.845,1.012,0.434,0.23,0.182,0.016,19,17,14,5,5,31,29,0.54,1.65,0.19,27.252,1367.213,1044.926,2439.391,180.735,15188.94,11478.998,26848.673,42,42,46,Driving
