Mean,MeanFiltered,Variance,VarianceFiltered,xVariance,yVariance,zVariance,xZeroCrossings,yZeroCrossings,zZeroCrossings,Peaks,PeaksFiltered,ResultantZeroCrossings,ResultantFilteredZeroCrossings,xDCComponent,yDCComponent,zDCComponent,xSpectralEnergy,ySpectralEnergy,zSpectralEnergy,TotalSpectralEnergy,xEntropy,yEntropy,zEntropy,TotalEntropy,xFFTZeroCrossings,yFFTZeroCrossings,zFFTZeroCrossings,Activity
13.531,13.476,11.327,10.831,7.977,1.862,0.489,7,2,9,2,2,25,23,21.65,16.01,1.93,562.313,13030.432,2022.819,15615.564,6275.074,197000.738,24611.829,227887.641,38,30,37,Walking
13.841,13.805,9.65,9.289,5.774,2.25,0.623,8,2,8,2,2,25,23,35.97,20.99,3.06,406.01,8592.477,5104.974,14103.461,4485.014,119720.338,69658.19,193863.542,37,35,32,Walking
12.672,12.641,8.603,8.289,5.645,3.074,0.396,8,3,7,2,2,21,23,3.61,13.48,0.077,395.613,22480.582,10501.101,33377.296,4311.298,340591.689,148051.308,492954.295,36,33,27,Walking
13.127,13.125,12.797,12.595,6.543,2.495,0.279,8,4,7,1,1,25,27,26.97,25.21,0.279,470.676,11928.196,1763.605,14162.477,5090.659,175669.123,21161.871,201921.653,36,26,32,Walking
13.805,13.783,13.435,13.133,6.438,1.793,0.271,7,5,9,1,1,29,25,27.66,3.46,3.14,473.934,14989.742,5502.238,20965.914,5151.833,217304.72,70880.223,293336.776,39,33,29,Walking
12.648,12.621,9.361,9.085,7.308,2.196,0.19,6,2,9,2,5,25,21,6.84,16.88,2.01,513.343,18051.576,3905.33,22470.249,5413.845,278256.128,51572.124,335242.097,36,28,29,Walking
13.065,13.04,7.866,7.536,6.752,2.933,0.218,6,4,8,3,3,20,23,30.82,21.77,3.52,460.33,6180.165,3858.041,10498.536,5100.845,84143.534,48052.845,137297.224,50,30,30,Walking
14.611,14.594,12.895,12.321,8.225,3.274,0.333,7,4,11,2,3,19,23,13.73,8.49,3.41,594.142,17157.39,11713.086,29464.618,6363.769,262145.722,163190.201,431699.692,40,26,34,Walking
14.324,14.285,14.066,13.48,9.768,3.638,0.275,6,2,11,2,3,23,27,33.7,32.84,2.58,684.548,18742.11,4790.968,24217.626,7524.554,290861.406,63672.552,362058.512,44,29,33,Walking
14.533,14.487,12.649,12.29,8.339,4.522,0.352,7,3,10,2,2,25,29,31.22,13.81,1.04,572.76,17485.592,10630.276,28688.628,6497.527,255755.517,150023.567,412276.611,43,34,26,Walking
15.555,15.527,12.785,12.317,7.933,4.462,0.65,7,2,10,2,2,25,25,24.87,18.65,3.34,570.161,25571.999,8714.599,34856.759,6386.217,386263.744,123091.683,515741.644,46,29,34,Walking
15.012,15.003,14.187,13.593,7.54,3.546,0.668,6,2,11,2,2,25,25,42.68,38.72,3.37,550.251,11874.031,2969.171,15393.453,6192.434,173310.428,36923.216,216426.078,40,29,38,Walking
13.778,13.726,14.961,14.487,6.36,3.09,0.63,5,5,11,3,3,25,27,11.06,1.52,0.219,467.949,20318.441,11999.066,32785.456,4986.42,304498.758,166396.426,475881.604,35,34,35,Walking
14.503,14.437,15.672,14.839,6.585,4.107,0.539,5,4,7,3,3,23,25,27.94,30.27,4.39,479.558,12612.214,3118.937,16210.709,5306.656,185815.086,40736.169,231857.911,45,35,28,Walking
15.598,15.518,11.717,10.938,8.167,5.32,0.319,5,3,8,2,2,23,25,44.92,19.86,0.56,602.953,16749.94,9839.427,27192.32,7106.391,247501.325,139294.133,393901.849,45,23,34,Walking
13.744,13.684,10.34,10.091,5.87,4.329,0.165,6,3,11,3,6,30,26,10.77,19,1.98,427.653,20295.238,10497.215,31220.106,4644.349,299056.188,145512.633,449213.17,42,29,36,Walking
13.596,13.508,9.544,8.647,4.241,4.906,0.268,6,2,10,1,4,27,27,42,34.19,0.47,334.966,7774.701,1980.537,10090.204,3564.632,110554.906,22975.911,137095.449,33,29,46,Walking
14.818,14.685,9.99,9.006,7.568,5.001,0.354,5,3,11,2,3,22,22,35.13,5.48,4.36,562.38,19436.263,16194.857,36193.5,6263.675,289864.675,233241.849,529370.199,49,32,25,Walking
13.407,13.344,9.465,9.061,7.732,2.688,0.457,4,2,7,2,3,17,17,10.89,20.9,0.43,547.496,26461.758,3831.579,30840.833,5870.433,419890.554,49717.176,475478.163,44,31,30,Walking
13.416,13.381,8.579,8.455,6.266,2.16,0.4,2,3,8,3,3,17,15,42.11,17.97,3.45,434.275,4480.435,2935.006,7849.716,4903.931,59326.533,37116.175,101346.639,44,31,32,Walking
13.236,13.218,10.209,9.705,5.095,2.025,0.516,7,4,7,3,3,24,23,7.01,15.1,9.86,347.112,14536.015,7037.399,21920.526,3603.435,216726.684,94855.659,315185.778,42,26,36,Walking
10.686,10.671,7.715,6.769,2.665,1.114,0.55,9,5,10,1,2,27,27,14.08,44.2,12.42,194.953,7188.902,1518.031,8901.886,1797.012,101362.392,17158.133,120317.537,36,31,36,Walking
10.024,9.942,10.64,9.204,2.276,1.592,0.541,7,6,13,1,2,30,28,14.98,5.49,1.24,178.602,7394.371,4971.897,12544.87,1654.697,100751.88,64520.651,166927.228,42,32,34,Walking
10.333,10.178,10.195,8.734,1.532,1.023,0.543,6,9,8,1,2,33,27,12.41,3.22,0.86,125.014,4953.362,2610.796,7689.172,1082.778,63736.753,32722.683,97542.214,46,40,45,Walking
10.747,10.698,6.605,5.686,1.389,0.355,0.36,6,9,7,2,3,29,25,20.19,10.26,9.57,112.582,3469.348,1031.113,4613.043,889.209,46397.235,11264.327,58550.771,39,42,36,Walking
10.709,10.729,12.015,10.845,1.374,1.588,0.6,11,7,9,2,2,31,27,0.152,20.57,5.72,123.018,4208.237,3342.756,7674.011,975.712,54893.934,42766.032,98635.678,37,34,31,Walking
9.92,9.795,13.867,12.199,1.232,1.911,0.769,9,8,11,2,2,31,25,7.79,6.25,1.82,136.71,4124.751,4455.489,8716.95,1123.476,55958.073,60858.997,117940.546,52,32,30,Walking
10.08,9.989,7.983,6.509,1.243,0.824,0.474,9,9,14,3,2,27,25,3.13,8.25,0.41,130.506,5688.338,2536.18,8355.024,1055.533,79020.084,31798.502,111874.119,45,34,37,Walking
10.208,10.232,5.066,4.332,1.454,0.81,0.258,9,7,11,4,4,27,27,5.04,10.06,1.93,108.152,5059.611,1169.662,6337.425,867.494,67570.141,13088.079,81525.714,46,36,38,Walking
9.918,9.881,5.8,5.384,2.013,1.003,0.347,7,8,10,3,4,31,29,28.38,6,3.82,154.754,4616.922,1225.813,5997.489,1339.816,59867.841,13851.347,75059.004,40,31,38,Walking
10.2,10.152,8.105,7.695,3.172,1.11,0.599,8,5,11,1,1,29,30,32.54,1.29,8.63,246.754,8518.027,3409.596,12174.377,2248.49,116334.763,42705.172,161288.425,38,35,40,Walking
11.189,11.145,10.122,9.776,3.572,2.884,0.732,10,2,8,1,1,22,19,18.98,7.44,11.64,265.887,2522.518,4230.544,7018.949,2629.525,31075.388,54118.938,87823.851,43,34,28,Walking
12.256,12.214,12.905,12.246,6.252,2.577,0.44,8,7,7,1,3,21,19,6.24,27.6,3,436.602,16034.359,5864.316,22335.277,4697.614,231303.848,77786.166,313787.628,42,33,27,Walking
13.511,13.477,11.909,11.314,7.269,1.182,0.307,5,4,7,1,3,21,19,0.261,6.98,0.47,496.406,18972.983,2859.858,22329.247,5437.875,284924.329,34301.109,324663.313,40,31,29,Walking
13.575,13.564,8.72,8.421,5.33,2.023,0.441,6,2,7,3,4,24,22,32.86,16.77,3.32,406.897,5504.929,3699.242,9611.068,4415.983,73884.764,47037.099,125337.846,39,31,33,Walking
12.82,12.782,9.737,9.354,5.607,2.793,0.599,7,3,8,3,4,27,27,11.33,3.92,2.66,421.969,14015.997,10520.672,24958.638,4399.71,205374.793,146466.222,356240.725,44,36,32,Walking
12.93,12.886,9.685,9.157,4.838,2.182,0.611,5,4,7,2,3,28,26,22.6,10.25,0.59,342.296,8993.549,2999.639,12335.484,3627.447,125492.012,38416.141,167535.6,42,34,35,Walking
12.94,12.907,10.708,10.145,5.689,1.871,0.474,6,6,10,2,3,29,25,29.39,18.46,6.7,415.656,5877.197,3187.598,9480.451,4425.462,77313.12,39427.91,121166.492,43,37,24,Walking
12.032,11.994,10.953,10.314,5.805,2.184,0.352,8,7,7,1,3,29,25,4.48,3.73,0.063,426.397,21464.115,7995.911,29886.423,4549.308,318154.123,112246.3,434949.731,42,33,39,Walking
12.522,12.51,10.806,10.279,4.933,1.499,0.364,9,6,7,3,2,27,27,21.99,19.11,2.9,362.458,3953.845,1723.474,6039.777,3807.071,51256.29,20041.693,75105.054,37,41,30,Walking
13.213,13.147,12.776,11.987,5.534,1.198,0.431,8,6,8,1,3,28,24,27.86,9.36,6.16,415.539,13126.021,3117.892,16659.452,4677.829,187814.944,38473.825,230966.598,35,30,31,Walking
12.498,12.421,12.511,11.592,7.236,2.072,0.501,7,4,7,1,5,24,20,8.29,8.97,1.42,519.071,23919.015,5424.714,29862.8,5573.237,369278.819,71943.304,446795.36,43,31,32,Walking
13.208,13.159,9.799,9.438,6.989,2.195,0.412,4,2,9,2,2,25,23,24.23,22.39,2.56,473.055,14229.462,941.197,15643.714,5110.279,219118.948,10087.544,234316.771,48,27,34,Walking
13.694,13.599,8.108,7.605,4.86,1.792,0.457,4,5,8,1,3,29,24,31.3,6.15,1.06,342.155,9505.018,4427.059,14274.232,3660.1,132419.904,56614.543,192694.547,33,37,38,Walking
12.071,11.998,8.11,7.641,4.616,2.074,0.45,7,4,9,4,3,27,25,3.19,17.29,0.48,348.978,13031.776,3769.792,17150.546,3560.489,187153.157,48647.539,239361.185,35,30,35,Walking
12.187,12.151,9.502,9.211,5.668,1.64,0.2,6,4,10,2,3,29,29,25.62,16.65,1.05,403.464,13051.185,2181.83,15636.479,4234.262,190300.419,25775.77,220310.451,36,33,30,Walking
12.992,12.957,10.822,10.237,5.362,1.224,0.169,7,5,10,2,3,27,27,30.27,0.279,2.4,375.095,12085.112,4516.538,16976.745,3989.72,174614.274,58121.459,236725.453,43,26,26,Walking
11.374,11.337,8.489,7.922,4.476,1.365,0.208,8,2,9,2,4,21,21,1.97,17.74,0.54,310.715,13596.725,1693.038,15600.478,3118.477,198744.655,19259.634,221122.766,35,29,30,Walking
11.543,11.498,7.807,7.497,4.196,1.338,0.248,8,4,9,2,2,21,21,31.22,15.76,0.47,291.573,5840.844,2262.739,8395.156,3102.374,78698.052,26571.368,108371.794,40,31,35,Walking
12.878,12.856,10.015,9.721,3.979,1.449,0.374,7,7,12,2,2,25,23,19.43,1.76,0.43,281.663,9932.762,5149.65,15364.075,2741.908,140913.339,66065.388,209720.635,46,30,37,Walking
12.112,12.101,8.583,8.277,5.2,1.638,0.361,6,4,10,2,2,29,29,17.45,15.85,0.7,373.94,12738.429,1444.38,14556.749,3739.09,187035.58,16479.197,207253.867,35,23,32,Walking
12.564,12.556,9.959,9.61,5.56,1.656,0.287,4,5,10,2,2,33,29,38.19,23.99,2.98,395.855,5838.971,2853.082,9087.908,4368.283,80612.673,37063.633,122044.589,46,28,38,Walking
14.212,14.174,10.777,10.352,4.987,1.873,0.388,3,5,8,4,4,31,27,1.92,14.09,2.01,339.964,19171.207,5652.27,25163.441,3524.458,283750.951,74239.209,361514.618,42,35,38,Walking
13.505,13.447,10.911,10.181,6.686,1.349,0.315,4,4,7,3,2,25,27,37.89,21.66,5.44,465.642,7542.295,1474.041,9481.978,5127.637,108035.313,17423.265,130586.215,45,35,41,Walking
12.815,12.766,11.886,11.087,8.126,1.232,0.317,8,5,8,2,2,25,23,34.82,3.98,1.66,565.296,14846.301,3373.852,18785.449,6288.442,215279.993,42491.733,264060.168,46,31,34,Walking
13.495,13.437,13.166,12.213,6.887,1.644,0.466,7,8,7,2,2,24,20,12.26,2.76,4.04,488.763,20978.89,4434.066,25901.719,5344.376,313081.611,58926.288,377352.275,46,31,32,Walking
12.614,12.546,11.309,10.483,5.815,1.58,0.362,6,6,9,2,2,33,27,39.55,22.27,3.94,412.233,10228.936,1451.606,12092.775,4568.072,149114.297,16645.014,170327.383,37,31,36,Walking
12.11,12.053,10.1,9.631,5.466,1.396,0.181,7,7,9,5,4,29,23,22.29,10.13,3.47,384.497,10858.608,3836.26,15079.365,4011.66,150833.792,48923.295,203768.747,44,35,26,Walking
12.936,12.878,13.156,12.214,6.534,1.407,0.15,5,7,10,1,2,25,23,13.35,4.99,2.62,469.206,22140.876,2962.071,25572.153,5048.354,330648.991,37562.946,373260.291,38,29,37,Walking
12.156,12.099,10.698,9.577,5.793,1.463,0.203,4,6,13,1,2,29,27,29.75,14.85,0.46,430.534,11885.103,2072.49,14388.127,4582.946,179516.342,24179.319,208278.607,49,32,32,Walking
11.594,11.576,7.695,7.408,4.475,1.215,0.221,7,7,11,2,2,24,24,17.35,9.83,1.73,325.936,11318.841,4367.575,16012.352,3281.078,158709.514,55634.558,217625.15,35,34,28,Walking
12.419,12.395,11.438,10.985,5.682,1.046,0.258,5,4,8,3,4,23,19,16.9,5.55,2.7,395.141,16779.427,2086.897,19261.465,4194.322,248829.404,25240.957,278264.683,42,33,35,Walking
12.762,12.708,10.368,9.891,6.355,1.606,0.661,6,6,8,3,4,24,22,36.02,14.88,2.24,460.695,6309.152,3332.352,10102.199,5076.38,86379.602,41124.559,132580.541,39,35,29,Walking
12.184,12.141,12.689,12.314,6.575,1.767,0.643,8,5,8,2,2,23,23,13.69,2.47,1.38,473.633,14942.743,5985.643,21402.019,5122.991,215936.117,78141.827,299200.935,45,25,29,Walking
12.731,12.681,15.839,15.018,6.93,1.199,0.453,6,6,7,2,5,24,20,24.21,10.1,3.67,492.093,21117.788,3012.966,24622.847,5490.853,324739.16,37257.142,367487.155,46,24,29,Walking
13.061,12.977,11.492,10.696,7.752,1.239,0.424,8,9,9,2,3,25,20,38.14,12.2,1.99,551.479,8560.102,3193.297,12304.878,6334.482,117026.075,39974.941,163335.498,35,34,26,Walking
12.24,12.183,8.352,8.05,7.004,1.545,0.233,8,7,10,4,3,25,19,6.34,4,2.47,488.238,13944.925,6127.789,20560.952,5193.88,207342.352,79236.784,291773.016,41,34,39,Walking
12.764,12.728,7.806,7.448,5.464,1.577,0.292,6,2,7,2,4,27,23,23.07,13.14,0.75,385.163,9663.298,1683.939,11732.4,4143.879,137756.82,19456.309,161357.008,44,32,29,Walking
13.013,12.98,9.173,8.706,5.634,1.47,0.547,8,2,7,3,5,22,23,29.42,12.74,2.07,392.935,7973.044,2726.919,11092.898,4254.287,110083.186,33488.766,147826.239,43,36,28,Walking
12.434,12.374,8.986,8.696,5.856,1.491,0.561,7,5,7,4,4,20,18,2.36,5.09,1.64,405.199,18743.195,5316.709,24465.103,4302.302,281074.772,70456.873,355833.947,39,21,36,Walking
12.758,12.737,10.286,10.027,5.559,1.876,0.383,6,6,9,2,2,23,21,24.52,8.67,5.06,386.249,5665.345,2203.227,8254.821,4164.909,77039.623,27083.35,108287.882,42,40,31,Walking
12.916,12.906,10.682,10.278,5.088,1.703,0.506,8,6,9,2,2,23,23,21.91,11.31,0.27,355.313,7816.436,3811.536,11983.285,3748.606,107169.142,51223.802,162141.55,32,35,30,Walking
12.567,12.519,8.411,7.816,5.691,1.618,0.511,7,5,7,2,2,25,23,1.89,3.71,1.91,409.234,17156.011,6035.164,23600.409,4424.588,250532.377,79613.342,334570.307,40,26,31,Walking
13.595,13.563,8.128,7.814,5.572,2.102,0.387,4,4,7,2,2,18,18,19.36,22.55,0.5,389.771,7073.014,3136.835,10599.62,4143.454,102755.292,38829.641,145728.387,44,32,34,Walking
15.187,15.148,7.741,7.364,7.761,3.298,0.478,5,4,7,4,4,19,21,39.25,17.75,0.7,535.022,14225.495,6071.821,20832.338,6120.203,213025.658,83859.568,303005.429,35,28,30,Walking
15.2,15.159,6.546,6.321,12.009,4.474,0.421,7,3,8,4,4,25,22,1.86,5.95,2.68,828.538,29822.203,12240.851,42891.592,9789.888,458012.675,170774.418,638576.981,42,27,29,Walking
14.981,14.955,5.478,5.357,8.03,3.727,0.21,4,2,6,2,3,23,23,43.94,26.73,2.35,559.039,7402.047,1803.248,9764.334,6457.131,103904.056,21180.569,131541.756,42,24,34,Walking
15.29,15.25,8.874,8.685,6.228,2.722,0.336,5,3,8,2,3,24,22,27.01,6.66,8.86,437.932,13587.117,7048.424,21073.473,4841.869,203012.538,95641.674,303496.081,44,27,26,Walking
14.542,14.515,7.004,6.758,7.49,2.558,0.444,4,3,9,2,3,20,20,8.08,10.31,0.71,531.502,18318.459,4867.545,23717.506,6048.172,272247.561,61613.74,339909.473,42,27,29,Walking
14.881,14.87,5.235,5.074,6.1,3.531,0.304,2,2,8,4,5,25,19,31.91,21.24,8.74,420.265,6346.549,1618.232,8385.046,4827.065,90156.188,19433.204,114416.457,39,31,33,Walking
15.75,15.689,8.206,7.689,8.208,3.479,0.311,3,3,5,8,9,27,21,31.42,5.07,2.53,574.208,18551.075,8833.372,27958.655,6551.999,279651.395,124031.684,410235.078,37,31,32,Walking
14.626,14.568,8.009,7.46,10.702,2.809,0.293,4,2,7,4,6,26,26,1,15.32,0.31,754.785,24283.658,4499.731,29538.174,8758.77,369543.009,57106.207,435407.986,38,34,31,Walking
14.225,14.204,4.6,4.528,6.82,2.643,0.173,4,2,10,7,8,25,21,35.41,14.79,1.94,473.398,5833.214,1226.957,7533.569,5417.959,77622.845,14226.641,97267.445,47,33,35,Walking
14.299,14.264,7.166,6.934,4.898,2.089,0.155,2,3,8,2,2,27,25,31.87,16.87,1.42,337.311,11789.023,4904.373,17030.707,3712.587,169678.971,64571.6,237963.158,33,29,37,Walking
13.457,13.409,6.475,6.177,7.898,2.736,0.203,3,4,7,2,2,23,25,0.8,9.59,0.11,554.481,21933.018,6561.27,29048.769,6084.297,332948.295,86249.719,425282.311,47,33,32,Walking
14.219,14.194,7.083,6.639,7.991,3.288,0.186,2,4,11,1,3,21,23,31.82,26.43,0.98,551.055,8712.812,1423.642,10687.509,6129.521,128257.042,17007.289,151393.852,37,32,41,Walking
14.895,14.855,9.032,8.302,6.33,2.585,0.229,2,3,10,1,3,25,20,33.45,16.23,2.22,445.102,13226.779,4700.227,18372.108,4992.262,186799.19,62754.151,254545.603,34,28,27,Walking
13.513,13.462,7.241,6.789,7.124,2.194,0.275,5,2,9,5,4,26,20,3.23,5.87,0.2,499.896,24870.338,6340.743,31710.977,5527.509,373195.428,82871.444,461594.381,45,33,29,Walking
14.183,14.129,8.062,7.398,6.708,3.003,0.339,5,2,9,1,2,23,21,24.65,21.74,4.4,478.652,4582.26,3255.649,8316.561,5330.292,60222.728,41806.043,107359.063,43,27,30,Walking
15.06,14.956,12.695,11.888,8.971,3.081,0.469,4,3,7,1,2,24,24,39.87,25.31,0.7,640.8,20881.164,6170.843,27692.807,7454.135,315229.307,81290.398,403973.84,40,24,26,Walking
13.012,12.945,13.223,12.652,9.489,2.868,0.38,5,2,7,2,3,22,24,4.66,19.41,5,654.577,28602.66,6505.554,35762.791,7396.746,435529.392,85283.634,528209.772,42,29,34,Walking
12.815,12.79,8.225,8.002,4.105,3.668,0.808,7,4,7,1,1,19,19,35.85,20.79,0.56,289.145,6402.267,1986.476,8677.888,3120.593,87077.408,23064.194,113262.195,40,33,30,Walking
13.735,13.653,9.386,8.768,4.454,3.241,0.923,8,3,8,3,4,19,19,23.71,9.72,1.09,311.624,12282.997,7754.195,20348.816,3187.337,178208.348,106987.629,288383.314,20,25,28,Walking
12.444,12.363,8.937,8.25,5.668,2.265,0.361,5,3,9,3,4,23,21,0.75,6.72,0.48,395.77,20601.457,6144.864,27142.091,4334.196,312712.133,80391.851,397438.18,38,25,30,Walking
12.563,12.545,6.582,6.413,4.479,1.72,0.204,3,2,10,2,3,25,23,22.67,26.75,0.2,309.915,6719.747,1280.995,8310.657,3191.954,94298.56,14300.912,111791.426,43,30,30,Walking
13.609,13.576,8.546,8.221,6.25,1.507,0.318,7,3,10,2,2,25,27,25.47,3.35,2.07,439.184,18462.764,4422.084,23324.032,4734.851,277247.659,57522.258,339504.768,40,26,38,Walking
12.657,12.603,8.006,7.638,7.92,1.8,0.595,7,2,7,2,2,25,23,3.34,9.68,0.17,567.805,24641.223,4569.468,29778.496,6407.803,376868.141,58094.263,441370.207,43,23,34,Walking
12.722,12.663,7.988,7.399,6.565,1.377,0.569,5,2,7,1,2,29,25,27.25,17.56,2.05,470.34,16155.287,859.166,17484.793,5157.758,243605.45,9059.08,257822.288,42,31,39,Walking
13.225,13.129,11.163,10.518,5.284,1.201,0.478,7,5,8,1,2,27,23,25.02,2.4,0.56,373.567,13888.81,3632.648,17895.025,3933.657,200255.037,45207.623,249396.317,49,27,39,Walking
11.453,11.379,11.377,10.676,5.279,1.58,0.529,9,6,9,2,2,25,23,7.65,15.61,1.07,377.743,11891.749,2511.835,14781.327,3960.1,171066.316,30271.67,205298.086,39,27,32,Walking
11.724,11.681,12.776,12.286,6.385,1.513,0.437,7,7,8,5,4,25,25,21.86,17.93,2.64,458.322,19140.728,2195.106,21794.156,4996.945,288184.085,26141.775,319322.805,36,32,38,Walking
13.184,13.08,10.454,9.967,7.576,2.467,0.703,7,5,8,7,6,26,26,27.59,0.241,2.16,548.636,21392.215,5133.405,27074.256,6033.544,328423.157,67135.219,401591.92,37,32,32,Walking
11.391,11.349,8.302,7.834,5.671,2.405,0.699,9,5,9,3,3,27,23,12.26,19.62,0.72,404.053,13844.944,2361.407,16610.404,4214.583,201820.35,27689.428,233724.361,42,30,29,Walking
11.486,11.488,11.615,11.334,5.941,1.297,0.26,8,6,11,3,5,26,18,18.66,16.31,0.219,396.935,12729.122,1857.064,14983.121,4329.857,182654.014,21275.763,208259.634,41,31,33,Walking
12.65,12.617,13.762,13.518,7.453,1.275,0.411,5,7,10,2,2,25,21,24.69,4.85,3.09,498.861,16929.145,3479.137,20907.143,5479.603,248972.026,43195.913,297647.542,38,30,30,Walking
11.29,11.254,10.145,9.871,6.343,1.705,0.684,6,7,8,2,2,23,25,3.29,14.94,1.23,452.34,18412.075,2567.397,21431.812,4878.582,280966.505,30591.933,316437.02,42,26,35,Walking
11.725,11.69,10.031,9.78,6.055,1.646,0.548,8,7,9,2,2,25,21,22.08,12.6,0.56,432.297,8212.805,2958.611,11603.713,4537.82,110942.018,36546.098,152025.936,38,33,29,Walking
12.57,12.535,12.97,12.554,6.465,0.969,0.295,5,8,9,4,4,25,21,13.64,1.79,4,455.34,16208.278,3172.898,19836.516,4877.533,243086.88,39552.777,287517.19,38,31,33,Walking
11.591,11.534,14.057,13.596,8.678,1.91,0.204,6,6,8,3,4,24,20,13.6,17.3,1.28,651.605,15931.136,2895.603,19478.344,7087.578,250280.707,36452.624,293820.909,32,33,31,Walking
11.758,11.701,13.944,13.502,8.844,2.205,0.196,9,7,9,1,2,25,17,26.75,15.03,0.279,680.869,10326.328,2964.524,13971.721,7514.057,148052.111,36383.418,191949.586,28,29,36,Walking
12.193,12.145,15.629,15.06,7.709,1.303,0.176,7,9,11,4,4,23,23,9.23,3.99,0.11,540.645,26003.953,3978.93,30523.528,5935.557,396969.665,52832.714,455737.936,48,33,30,Walking
11.445,11.43,10.633,10.166,5.384,1.538,0.135,6,8,9,4,4,23,21,26.3,19.43,2.23,371.421,9328.1,2764.115,12463.636,3928.752,131043.515,33030.237,168002.504,39,28,33,Walking
11.642,11.624,8.061,7.733,5.935,1.994,0.124,8,9,11,4,5,21,19,2.4,8.1,3.57,420.441,12229.662,5435.61,18085.713,4521.79,173302.182,70666.867,248490.839,46,24,25,Walking
12.371,12.344,14.085,13.927,8.082,1.687,0.123,8,10,8,2,2,21,25,9.81,7.34,0.1,562.369,14661.408,2664.258,17888.035,6320.116,213161.001,32728.777,252209.894,44,33,25,Walking
12.511,12.475,14.308,14.165,7.557,1.903,0.118,6,10,6,2,2,26,22,30.9,15.17,0.64,527.802,12150.246,3070.037,15748.085,5907.065,175236.167,37549.214,218692.446,42,37,22,Walking
12.51,12.43,9.647,9.252,7.95,2.877,0.223,7,7,9,10,9,29,23,5.45,3.69,0.92,566.992,30737.313,10365.907,41670.212,6280.762,484441.982,148233.754,638956.498,48,27,31,Walking
13.461,13.404,11.416,10.886,7.83,2.304,0.246,5,6,7,3,2,23,23,21.08,23.31,1.98,554.814,18339.245,3753.892,22647.951,6096.765,291973.517,49728.843,347799.125,38,33,29,Walking
13.873,13.806,12.052,11.426,7.471,1.574,0.41,6,7,7,3,2,27,27,27.82,9.91,2.05,532.746,17121.295,3770.943,21424.984,5835.692,261542.507,48290.108,315668.307,34,30,37,Walking
12.69,12.613,8.446,8.013,8.307,2.618,0.605,9,4,7,3,4,23,23,10.9,17.66,1.74,624.527,24816.106,5893.611,31334.244,6816.778,384347.787,80734.951,471899.516,55,31,35,Walking
13.167,13.092,9.662,9.236,7.885,2.593,0.389,8,2,7,3,4,27,23,20.27,21.82,2.57,575.406,13881.376,2790.521,17247.303,6222.428,204515.221,33464.176,244201.825,38,27,36,Walking
13.886,13.823,10.488,9.844,8.012,1.636,0.362,7,5,8,3,3,24,26,26.8,1.16,1.39,592.394,19080.273,5863.644,25536.311,6414.73,285443.48,76224.934,368083.144,36,30,34,Walking
13.47,13.182,26.718,16.534,7.776,2.017,2.043,6,5,8,1,2,27,27,5.16,20.63,2.36,572.101,23209.535,9887.634,33669.27,5938.526,378837.368,149857.891,534633.785,32,31,28,Walking
13.146,12.776,32.407,19.503,6.569,2.583,2.706,8,6,8,1,2,24,24,26.04,17.73,2.46,502.682,13822.171,8936.3,23261.153,5342.757,198259.079,129767.437,333369.273,48,35,43,Walking
13.442,13.387,14.368,13.828,8.159,2.609,1.603,8,9,7,1,1,17,19,10.46,6.77,2.66,566.899,14348.899,9068.919,23984.717,5841.588,212165.205,122729.856,340736.649,39,29,35,Walking
13.223,13.123,9.066,8.467,10.645,2.193,0.935,8,6,7,2,2,20,20,18.42,18.54,0.8,796.28,36385.219,2519.911,39701.41,9172.754,590049.254,30584.15,629806.158,36,28,29,Walking
13.125,13.06,11.914,11.224,10.215,2.107,0.475,10,5,8,3,2,17,17,34.44,12.65,2.76,759.217,15638.694,3722.965,20120.876,8663.128,230549.958,47640.699,286853.785,40,26,26,Walking
13.952,13.862,13.163,11.874,5.763,2.029,0.487,8,6,8,5,4,25,22,0.72,4.84,3.33,438.358,18128.554,7105.067,25671.979,4516.968,272560.271,96969.885,374047.124,44,38,30,Walking
13.417,13.298,11.197,10.03,7.99,1.918,0.451,6,4,7,3,2,27,25,32.36,19.47,4.16,602.185,7940.543,3088.649,11631.377,6556.712,114931.181,39588.783,161076.676,33,32,40,Walking
13.199,13.147,10.896,10.531,11.354,2.314,0.371,8,3,8,2,2,24,24,38.83,13.77,3.07,796.442,18217.08,5158.166,24171.688,9360.697,274840.28,67366.99,351567.967,42,32,34,Walking
14.124,14.013,12.654,11.535,9.064,2.335,0.639,7,5,7,6,4,28,26,8.15,6.91,2.47,672.551,30003.542,7444.732,38120.825,7492.562,477074.93,102018.127,586585.619,42,33,29,Walking
13.163,13.043,10.497,8.922,5.683,2.156,0.653,10,5,7,4,2,23,21,34.99,33.78,3.68,443.986,6004.506,939.283,7387.775,4817.354,81723.139,10104.775,96645.268,37,36,37,Walking
12.29,12.244,10.288,9.37,5.839,1.938,0.437,11,5,7,1,2,20,20,21.97,5.19,0.071,414.897,10680.514,5723.554,16818.965,4343.628,155383.595,76888.743,236615.966,46,25,42,Walking
14.084,14.042,12.925,12.327,6.159,1.718,0.457,7,3,8,1,3,21,21,6.14,31.86,4.53,430.96,20688.884,4262.615,25382.459,4594.803,307187.532,54060.617,365842.952,46,21,31,Walking
