Mean,MeanFiltered,Variance,VarianceFiltered,xVariance,yVariance,zVariance,xZeroCrossings,yZeroCrossings,zZeroCrossings,Peaks,PeaksFiltered,ResultantZeroCrossings,ResultantFilteredZeroCrossings,xDCComponent,yDCComponent,zDCComponent,xSpectralEnergy,ySpectralEnergy,zSpectralEnergy,TotalSpectralEnergy,xEntropy,yEntropy,zEntropy,TotalEntropy,xFFTZeroCrossings,yFFTZeroCrossings,zFFTZeroCrossings,Activity
10.074,10.072,1,0.854,0.881,0.245,0.108,9,12,13,6,15,18,23,1.98,3.41,1.51,62.056,1580.848,462.666,2105.57,522.686,19013.407,4531.674,24067.767,30,27,25,Driving
9.994,9.997,1.164,1.036,0.241,0.194,0.117,9,11,12,4,6,14,20,1.04,0.79,0.161,16.577,385.944,387.97,790.491,97.139,3565.062,3654.226,7316.427,39,22,26,Driving
9.999,10.004,1.553,1.282,0.342,0.219,0.151,10,13,12,3,9,17,15,0.52,1.16,0.52,23.851,1349.218,349.559,1722.628,163.964,15231.596,3215.289,18610.849,32,34,38,Driving
10.021,10.004,2.945,2.475,0.437,0.373,0.365,10,14,14,3,4,21,25,0.66,0.5,0.219,30.892,1621.284,1042.091,2694.267,221.705,18764.722,11133.772,30120.199,38,28,31,Driving
10.06,10.036,3.331,2.894,0.423,0.382,0.401,10,12,15,3,4,18,20,2.11,2.61,0.261,31.866,1302.99,1294.812,2629.668,213.346,14485.091,14690.046,29388.483,34,25,29,Driving
9.985,9.968,2.157,1.89,0.369,0.196,0.222,11,12,15,2,8,11,15,0.54,0.62,0.319,28.28,773.381,521.039,1322.7,189.353,8131.856,5167.861,13489.07,43,30,33,Driving
9.908,9.897,1.235,1.12,0.378,0.183,0.138,10,12,11,5,9,13,13,0.66,1.84,0.17,26.511,952.163,547.767,1526.441,176.065,10291.729,5538.678,16006.472,35,27,26,Driving
9.972,9.965,0.403,0.361,0.25,0.157,0.031,13,13,14,9,8,15,11,3.62,0.379,0.1,18.221,857.499,523.101,1398.821,120.1,9022.651,5020.871,14163.622,30,27,27,Driving
9.958,9.959,0.438,0.376,0.076,0.041,0.043,14,13,14,7,11,6,4,2.41,1.41,0.69,6.156,215.949,98.329,320.434,29.617,1887.697,707.506,2624.82,23,28,33,Driving
9.922,9.917,0.676,0.568,0.094,0.046,0.067,12,12,13,4,10,9,11,1.37,1.1,0.58,6.744,194.669,112.051,313.464,0,1689.601,886.848,2576.449,27,36,34,Driving
9.886,9.881,0.487,0.402,0.108,0.051,0.049,13,9,14,2,4,9,11,1.79,4.6,0.032,7.636,199.98,125.691,333.307,34.678,1711.766,958.778,2705.222,23,33,31,Driving
9.935,9.935,0.16,0.13,0.078,0.068,0.017,14,10,12,13,26,9,5,1.36,0.67,0.68,6.539,285.576,214.6,506.715,28.183,2788.512,1907.817,4724.512,31,34,35,Driving
9.993,9.995,0.126,0.091,0.161,0.076,0.008,13,14,11,16,16,9,3,2.57,3.42,0.4,13.163,391.644,199.557,604.364,72.491,3711.442,1735.983,5519.916,28,30,30,Driving
9.904,9.902,0.178,0.134,0.14,0.05,0.01,14,14,14,16,23,9,5,1.07,0.071,0.13,11.071,429.001,163.485,603.557,64.924,4017.227,1294.285,5376.436,36,29,32,Driving
9.834,9.82,0.9,0.703,0.104,0.049,0.082,14,14,15,2,4,15,19,0.51,0.88,0.219,8.302,286.609,153.655,448.566,44.567,2513.46,1224.122,3782.149,34,30,35,Driving
9.924,9.919,1.15,0.928,0.144,0.047,0.114,14,15,15,3,5,18,24,0.82,0.11,0.29,11.776,595.372,165.856,773.004,74.64,5896.952,1385.324,7356.916,29,30,37,Driving
9.905,9.91,0.519,0.427,0.102,0.021,0.054,14,16,13,1,1,17,23,0.87,0.089,0.88,8.476,261.638,44.049,314.163,50.271,2291.451,278.665,2620.387,31,33,41,Driving
9.933,9.926,0.656,0.515,0.066,0.024,0.058,12,15,14,2,12,15,21,0.241,0.69,0.29,5.115,222.213,101.699,329.027,21.06,1863.055,765.055,2649.17,32,34,36,Driving
9.957,9.94,0.86,0.672,0.07,0.03,0.083,13,13,13,3,15,16,20,0.19,0.219,0.85,5.417,160.095,35.015,200.527,22.675,1315.444,201.836,1539.955,35,38,38,Driving
9.812,9.802,0.527,0.406,0.051,0.025,0.053,14,14,17,2,5,19,19,0.54,0,0.81,4.21,110.416,68.297,182.923,16.054,835.968,488.186,1340.208,31,37,36,Driving
9.844,9.848,0.88,0.695,0.059,0.027,0.081,15,18,17,3,2,21,21,1.18,0.071,0.379,4.93,151.72,73.678,230.328,20.037,1244.906,500.471,1765.414,31,41,39,Driving
10.01,10.002,1.223,0.973,0.081,0.029,0.115,16,16,17,3,2,17,23,0.4,0.57,0.57,6.61,269.613,45.86,322.083,32.783,2447.063,282.958,2762.804,38,33,44,Driving
9.92,9.908,0.789,0.631,0.071,0.026,0.081,12,14,16,7,10,17,23,2.66,1.46,0.241,5.74,102.557,65.974,174.271,25.699,757.056,449.17,1231.925,30,33,38,Driving
9.796,9.791,0.524,0.405,0.064,0.025,0.057,13,11,18,5,5,19,27,0.78,2.75,0.077,5.089,157.095,70.343,232.527,20.528,1254.691,488.9,1764.119,31,38,43,Driving
9.93,9.926,0.644,0.503,0.056,0.027,0.063,14,11,17,6,5,20,25,1.48,0.84,0.361,4.759,124.277,99.87,228.906,18.843,975.992,747.771,1742.606,40,43,34,Driving
9.972,9.965,1.048,0.809,0.047,0.024,0.104,13,11,15,1,5,19,21,0.19,2.16,0.65,3.945,146.952,118.205,269.102,14.366,1180.159,946.934,2141.459,29,43,41,Driving
9.961,9.935,1.447,1.161,0.038,0.026,0.152,12,11,15,1,6,23,25,0.71,1.01,0.17,3.567,148.664,85.457,237.688,10.334,1173.782,624.051,1808.167,34,41,42,Driving
9.905,9.899,1.167,0.969,0.041,0.023,0.116,11,8,12,3,5,19,22,0.88,1.17,0.58,3.978,105.804,71.115,180.897,12.427,813.62,481.437,1307.484,36,44,36,Driving
9.905,9.914,0.49,0.38,0.052,0.022,0.044,13,10,12,3,2,10,10,1.53,0.33,0.279,4.509,109.167,65.723,179.399,18.938,809.217,454.023,1282.178,32,37,40,Driving
9.92,9.903,0.336,0.26,0.075,0.028,0.037,14,12,13,3,17,17,11,0.1,0.42,1.16,6.397,168.49,103.473,278.36,29.555,1395.468,774.528,2199.551,32,41,33,Driving
9.924,9.908,0.42,0.354,0.083,0.022,0.044,14,13,14,7,14,21,13,1.44,0.54,0.2,7.343,288.532,100.12,395.995,34.363,2589.703,764.513,3388.579,31,37,41,Driving
9.874,9.871,0.683,0.586,0.08,0.023,0.06,11,13,16,2,5,16,15,0.52,1.36,1.13,6.681,181.561,87.683,275.925,30.486,1523.643,653.973,2208.102,33,28,33,Driving
9.847,9.853,1.674,1.378,0.051,0.029,0.176,12,16,17,2,2,19,23,1.41,2.2,0.71,4.167,173.279,46.16,223.606,14.043,1414.527,296.118,1724.688,40,39,44,Driving
9.96,9.96,1.377,1.112,0.037,0.027,0.15,13,13,15,2,2,18,20,0.64,0.82,1.57,3.158,112.695,51.993,167.846,9.231,850.964,336.287,1196.482,34,36,50,Driving
9.918,9.915,0.529,0.489,0.043,0.02,0.054,14,12,16,5,3,14,12,0.451,1.06,0.219,3.411,123.764,70.49,197.665,10.534,956.138,492.675,1459.347,24,37,35,Driving
9.854,9.854,0.883,0.817,0.057,0.018,0.088,11,11,14,6,6,15,13,0.43,0.44,0.045,4.776,93.516,58.96,157.252,18.721,677.864,408.47,1105.055,40,35,32,Driving
9.885,9.885,0.702,0.634,0.076,0.036,0.074,14,12,16,4,4,11,11,0.84,1,0.44,6.102,242.767,84.947,333.816,27.602,2090.523,663.376,2781.501,39,29,36,Driving
10.001,9.968,0.69,0.512,0.076,0.074,0.059,13,13,18,3,4,17,19,1.4,1.67,0.48,5.862,116.218,44.336,166.416,27.115,888.236,281.954,1197.305,32,42,46,Driving
9.97,9.95,0.612,0.433,0.052,0.053,0.051,12,14,17,3,4,20,15,1.07,0.9,0.219,4.468,181.353,140.806,326.627,16.443,1570.237,1183.198,2769.878,33,39,37,Driving
9.855,9.865,0.192,0.147,0.042,0.03,0.02,13,13,16,6,13,13,7,0.6,2.08,0.161,3.593,128.874,84.499,216.966,11.253,998.102,588.277,1597.632,27,38,34,Driving
9.85,9.853,0.287,0.255,0.078,0.048,0.027,13,13,14,1,1,3,7,1.44,1.58,0.077,6.181,86.212,85.988,178.381,29.559,654.168,627.442,1311.169,36,40,38,Driving
9.938,9.931,0.405,0.329,0.099,0.031,0.036,11,13,16,2,2,11,14,0.93,0.341,0.13,7.064,103.188,48.032,158.284,35.607,786.628,303.6,1125.835,32,30,39,Driving
9.963,9.963,0.547,0.42,0.078,0.024,0.046,12,12,17,3,3,18,24,0.241,0.87,0.071,5.743,191.979,62.187,259.909,22.507,1583.386,434.601,2040.494,32,30,43,Driving
9.883,9.882,0.56,0.434,0.078,0.021,0.052,14,10,15,3,7,13,22,1.85,1.93,0.351,6.136,199.549,74.563,280.248,28.257,1664.387,536.619,2229.263,30,39,39,Driving
9.829,9.827,0.784,0.611,0.069,0.022,0.08,13,13,13,3,9,11,21,2.22,0.379,0.75,5.337,166.273,81.309,252.919,21.508,1362.791,578.895,1963.194,31,35,40,Driving
9.869,9.846,1.342,1.08,0.07,0.024,0.146,12,16,13,3,4,15,19,0.76,1.54,0.4,5.495,217.733,79.765,302.993,20.088,1964.156,559.357,2543.601,36,33,36,Driving
9.933,9.91,1.1,0.912,0.087,0.028,0.119,12,17,13,3,4,16,20,0.032,1.74,1.01,6.904,74.341,55.185,136.43,35.018,526.459,364.696,926.173,33,35,38,Driving
9.945,9.931,0.51,0.412,0.07,0.031,0.047,15,17,16,11,10,19,19,0.77,1.26,0.76,5.726,113.148,125.759,244.633,25.13,886.386,990.638,1902.154,32,35,38,Driving
9.872,9.861,0.442,0.336,0.04,0.027,0.041,16,13,18,15,13,21,17,1.82,4.98,0,3.514,155.081,91.135,249.73,10.996,1294.139,659.754,1964.889,29,34,35,Driving
9.882,9.874,0.645,0.469,0.028,0.035,0.06,11,9,17,3,12,19,23,0.6,0.42,0.241,2.468,76.782,123.901,203.151,6.151,565.268,968.844,1540.263,44,36,38,Driving
9.927,9.917,0.782,0.623,0.076,0.015,0.073,12,9,16,5,14,21,24,3.07,3.35,0.55,5.695,228.148,43.547,277.39,25.075,1945.8,263.087,2233.962,24,30,35,Driving
9.908,9.902,0.647,0.575,0.078,0.007,0.065,13,12,14,12,10,19,17,0.51,0.79,0.49,5.747,248.698,31.336,285.781,27.169,2088.026,193.93,2309.125,33,29,45,Driving
9.972,9.963,0.522,0.425,0.066,0.019,0.052,13,13,14,2,7,15,15,0.279,2.77,1.26,5.22,219.066,28.124,252.41,20.219,1874.388,152.923,2047.53,33,39,34,Driving
9.94,9.93,0.436,0.324,0.092,0.036,0.044,12,14,17,3,5,17,19,0.42,0.49,0.23,7.73,273.963,111.87,393.563,0,2446.981,889.183,3336.164,32,41,43,Driving
9.922,9.917,0.337,0.272,0.074,0.027,0.035,13,13,14,5,7,13,17,0.045,3.75,1.06,5.809,244.72,37.928,288.457,23.697,2102.248,236.457,2362.402,32,36,53,Driving
9.951,9.949,0.268,0.22,0.042,0.013,0.026,15,11,14,8,8,13,13,0.5,0.118,0.44,3.482,124.041,27.489,155.012,12.255,958.19,161.207,1131.652,24,30,30,Driving
9.937,9.937,0.22,0.158,0.052,0.009,0.02,12,5,17,8,27,13,9,0.94,3.18,0.56,4.057,60.863,21.307,86.227,14.743,422.676,113.793,551.212,27,42,47,Driving
9.954,9.955,0.221,0.158,0.055,0.009,0.018,11,3,18,9,15,11,7,1.19,1.2,0.045,4.272,86.535,27.138,117.945,17.826,622.462,161.628,801.916,35,36,46,Driving
9.95,9.951,0.174,0.134,0.076,0.011,0.015,13,5,13,7,12,9,3,2.1,2.88,0.261,5.784,234.405,13.057,253.246,29.123,2114.149,69.164,2212.436,34,36,39,Driving
9.911,9.92,0.117,0.094,0.086,0.007,0.012,12,8,13,21,20,11,3,1.81,3.97,0.54,6.579,215.973,24.361,246.913,34.235,1913.593,128.938,2076.766,29,28,43,Driving
9.904,9.906,0.137,0.116,0.05,0.009,0.016,12,11,15,28,25,7,5,0.65,1.29,0.089,4.068,169.45,22.459,195.977,16.452,1436.614,126.193,1579.259,24,39,45,Driving
9.9,9.901,0.103,0.087,0.05,0.027,0.013,14,10,12,25,23,5,5,0.29,2.26,0.279,4.117,101.663,78.857,184.637,14.875,757.559,549.841,1322.275,23,40,39,Driving
9.905,9.906,0.082,0.061,0.081,0.033,0.012,11,10,12,5,3,3,3,1.61,3.45,1,6.048,124.157,80.09,210.295,28.451,1003.504,605.205,1637.16,27,36,37,Driving
9.921,9.929,0.196,0.152,0.077,0.03,0.023,10,9,13,16,15,7,5,0.83,2.83,0.11,5.942,197.032,45.497,248.471,24.997,1704.917,293.864,2023.778,27,31,38,Driving
9.954,9.955,0.179,0.144,0.077,0.017,0.019,11,8,14,23,24,5,3,1.31,5.94,1.14,5.679,138.632,50.376,194.687,0,1077.862,337.944,1415.806,23,35,34,Driving
9.94,9.94,0.098,0.086,0.077,0.02,0.011,11,8,12,24,38,1,1,2.46,1.31,0.29,5.472,231.681,40.187,277.34,25.959,2061.504,281.218,2368.681,25,35,53,Driving
9.924,9.922,0.145,0.109,0.075,0.025,0.014,12,11,15,13,28,5,5,1.42,1.18,0,5.527,171.903,33.341,210.771,22.481,1418.443,196.072,1636.996,24,35,36,Driving
9.906,9.9,0.151,0.111,0.096,0.016,0.013,14,11,15,12,27,5,5,0.44,1.84,0.251,7.278,167.374,66.388,241.04,38.408,1364.594,495.291,1898.293,26,33,47,Driving
9.899,9.891,0.116,0.097,0.146,0.006,0.009,11,13,13,23,30,1,1,1.51,2.7,0.77,10.359,257.283,14.128,281.77,59.38,2280.554,67.611,2407.545,26,42,48,Driving
9.944,9.941,0.107,0.094,0.186,0.006,0.007,9,11,10,21,22,1,1,3.11,1.07,0.1,12.955,75.428,14.27,102.653,86.177,541.884,66.959,695.02,39,38,47,Driving
9.941,9.944,0.154,0.135,0.244,0.016,0.015,10,13,10,25,26,3,5,0.089,0.62,0.251,17.557,711.526,28.378,757.461,111.688,7539.607,165.267,7816.562,36,27,39,Driving
9.949,9.952,0.277,0.249,0.309,0.027,0.027,12,15,14,6,12,11,11,0.93,2.98,0.341,22.403,1100.306,107.347,1230.056,148.833,12197.319,870.604,13216.756,28,30,34,Driving
9.959,9.95,0.257,0.236,0.188,0.02,0.025,10,13,14,8,14,9,9,0.56,1.63,0.53,13.551,522.914,52.813,589.278,79.894,5131.901,353.03,5564.825,28,27,44,Driving
9.946,9.937,0.131,0.118,0.113,0.006,0.013,10,12,12,12,12,3,1,0.49,0.33,0,8.114,160.985,18.684,187.783,42.78,1401.759,92.869,1537.408,27,37,37,Driving
9.968,9.967,0.09,0.079,0.168,0.005,0.008,11,10,12,10,10,3,1,1.94,0,0.032,12.156,400.948,18.928,432.032,73.516,3814.728,92.829,3981.073,23,25,34,Driving
9.94,9.933,0.165,0.14,0.148,0.011,0.016,8,12,15,13,15,5,5,0.78,1.04,0.42,11.007,171.901,15.595,198.503,61.868,1379.443,79.969,1521.28,30,33,34,Driving
9.926,9.928,0.168,0.151,0.113,0.04,0.017,9,13,9,18,16,3,3,1.48,3.32,0.3,8.364,230.54,119.591,358.495,41.903,1979.8,968.541,2990.244,16,28,30,Driving
9.943,9.952,0.08,0.069,0.066,0.033,0.009,16,7,10,22,20,5,1,2.28,4.89,1.22,4.935,230.129,79.759,314.823,20.322,1986.627,568.008,2574.957,28,34,35,Driving
9.927,9.926,0.151,0.12,0.039,0.03,0.016,12,4,14,20,18,13,7,0.341,2.32,0.241,3.052,69.399,60.945,133.396,9.114,489.773,450.707,949.594,24,35,36,Driving
9.928,9.936,0.194,0.149,0.065,0.037,0.02,9,8,15,23,24,11,11,1.52,0.5,0.077,4.779,106.456,84.294,195.529,19.366,799.831,595.793,1414.99,26,42,34,Driving
9.934,9.942,0.131,0.095,0.094,0.015,0.014,12,7,14,19,22,5,7,1.26,2.34,0.19,6.747,165.297,35.051,207.095,32.683,1377.536,205.07,1615.289,24,31,35,Driving
9.939,9.94,0.081,0.062,0.099,0.009,0.008,12,4,16,19,24,3,3,1.56,4.2,0.41,7.334,239.537,12.926,259.797,36.67,2129.625,58.909,2225.204,25,31,44,Driving
9.924,9.923,0.169,0.14,0.082,0.02,0.017,12,7,14,5,7,7,3,0.52,2.34,0.52,6.184,169.931,40.924,217.039,29.397,1396.004,244.947,1670.348,20,33,39,Driving
9.915,9.913,0.204,0.173,0.09,0.018,0.022,11,9,11,6,10,9,3,0.86,0.045,0.261,6.659,203.127,50.647,260.433,32.21,1718.632,328.482,2079.324,22,29,37,Driving
9.903,9.912,0.171,0.139,0.08,0.01,0.019,11,7,12,15,19,5,5,1.99,3.5,0.13,5.817,268.631,22.84,297.288,28.389,2404.67,121.405,2554.464,26,29,33,Driving
9.925,9.921,0.196,0.152,0.043,0.012,0.02,12,10,15,12,20,7,7,0.33,2.08,0.76,3.054,118.436,31.066,152.556,11.441,905.523,179.029,1095.993,28,26,31,Driving
9.934,9.925,0.178,0.137,0.074,0.023,0.018,11,11,15,14,25,9,11,1.41,4.14,0.032,5.349,284.826,28.386,318.561,24.35,2637.632,161.278,2823.26,36,32,42,Driving
9.924,9.925,0.16,0.122,0.108,0.034,0.017,13,8,15,18,27,13,15,2.2,3.14,0.85,7.757,365.626,86.62,460.003,40.972,3532.605,716.645,4290.222,24,30,39,Driving
9.931,9.927,0.155,0.129,0.078,0.032,0.018,13,7,14,20,19,11,9,0.161,2.59,0.13,5.703,183.687,57.905,247.295,26.694,1546.378,413.07,1986.142,20,23,38,Driving
9.972,9.967,0.172,0.143,0.114,0.057,0.015,11,5,14,13,21,13,5,2.91,10.05,1.37,8.304,233.365,135.568,377.237,0,1961.957,1111.377,3073.334,39,35,36,Driving
10.031,10.027,0.154,0.122,0.12,0.08,0.01,10,4,12,17,22,9,3,0.92,4.36,0.56,8.754,157.568,260.659,426.981,46.441,1278.693,2260.345,3585.479,32,35,32,Driving
9.983,9.982,0.093,0.077,0.033,0.023,0.008,14,4,12,10,11,5,1,1.13,6.03,0.82,2.629,65.327,38.525,106.481,8.97,448.861,233.344,691.175,33,41,42,Driving
9.918,9.917,0.06,0.049,0.019,0.011,0.006,14,10,14,16,29,5,3,0.67,4.05,0.5,1.727,53.791,27.249,82.767,4.152,351.402,178.286,533.84,26,41,38,Driving
9.918,9.916,0.085,0.073,0.028,0.007,0.009,12,7,14,19,25,9,3,0.261,3.6,0.41,2.352,28.075,17.955,48.382,7.47,166.683,83.855,258.008,24,38,40,Driving
9.941,9.944,0.06,0.05,0.027,0.015,0.007,11,6,16,25,26,5,1,1.34,3.97,0.68,2.109,96.959,37.565,136.633,6.769,715.053,226.159,947.981,33,47,34,Driving
9.965,9.954,0.091,0.057,0.052,0.015,0.007,10,11,17,6,39,7,3,1.29,0.74,0.089,4.295,171.475,50.646,226.416,17.195,1485.675,334.724,1837.594,32,35,39,Driving
9.946,9.938,0.119,0.082,0.068,0.007,0.01,12,9,17,8,24,12,3,1.49,1.17,0,5.702,217.67,38.426,261.798,25.743,1920.373,256.009,2202.125,25,30,44,Driving
9.937,9.942,0.156,0.132,0.058,0.02,0.015,11,8,15,8,16,11,3,0.84,3.18,0.37,4.663,192.946,77.402,275.011,18.958,1610.554,539.705,2169.217,31,34,45,Driving
9.927,9.93,0.195,0.174,0.051,0.018,0.018,11,9,12,11,21,7,3,2.29,3.52,0,3.772,117.938,52.893,174.603,14.55,901.637,349.354,1265.541,31,27,36,Driving
9.921,9.911,0.184,0.153,0.036,0.004,0.015,11,10,11,10,17,11,7,1.64,1.12,0.219,2.923,52.1,14.56,69.583,0,341.217,71.269,412.486,35,38,40,Driving
9.943,9.926,0.144,0.107,0.031,0.003,0.012,14,11,13,7,15,10,7,0.93,0.87,0.91,2.738,79.372,15.72,97.83,7.496,587.128,80.726,675.35,43,33,46,Driving
9.958,9.948,0.068,0.042,0.032,0.01,0.006,7,10,13,24,44,5,3,9.57,2.78,0.141,2.715,113.041,38.656,154.412,7.522,890.246,243.929,1141.697,27,43,44,Driving
10.093,10.087,0.316,0.287,0.046,0.022,0.025,4,10,15,2,3,13,7,9.68,1.5,1.19,3.521,146.487,53.381,203.389,12.726,1162.14,352.761,1527.627,27,30,47,Driving
10.151,10.145,0.507,0.479,0.205,0.179,0.045,9,9,10,3,3,13,11,0.63,0.99,0.59,14.177,499.674,368.17,882.021,81.634,4791.683,3400.591,8273.908,27,32,32,Driving
10.008,10.01,0.372,0.339,0.259,0.252,0.034,10,8,9,10,11,9,7,3.4,3.32,1.62,18.031,458.409,225.679,702.119,117.001,4628.744,1841.584,6587.329,31,28,27,Driving
10.005,10.01,0.388,0.332,0.148,0.107,0.039,12,9,15,3,3,15,11,1.29,1.8,0.249,10.634,508.22,180.991,699.845,57.478,5010.445,1549.19,6617.113,31,31,35,Driving
10.075,10.081,0.431,0.379,0.25,0.034,0.047,11,9,15,4,4,17,17,0.27,2.93,0.241,17.543,875.887,84.449,977.879,0,9007.87,607.366,9615.236,35,28,32,Driving
10.033,10.045,0.386,0.3,0.324,0.043,0.042,7,11,15,6,5,25,21,6.75,0.27,0.66,22.57,401.214,141.841,565.625,153.957,3887.692,1178.743,5220.392,33,27,36,Driving
10.045,10.045,1.968,1.722,1.253,0.115,0.179,8,11,13,2,2,19,15,4.8,1.52,1.21,86.914,2716.266,238.671,3041.851,741.911,33815.547,2129.127,36686.585,36,23,32,Driving
10.062,10.043,1.911,1.704,1.173,0.129,0.172,8,9,14,2,2,11,12,1.16,3.66,0.31,80.448,2620.226,356.257,3056.931,659.693,33259.911,3365.156,37284.76,31,26,30,Driving
9.983,9.979,0.269,0.236,0.078,0.056,0.026,8,9,13,12,18,11,11,1.51,5.34,1.25,5.869,246.31,82.56,334.739,26.455,2225.137,622.098,2873.69,30,32,37,Driving
9.985,9.974,0.284,0.239,0.132,0.103,0.022,8,10,13,6,9,9,11,2.57,4.28,0.141,9.932,198.769,277.274,485.975,55.933,1682.052,2682.799,4420.784,32,29,34,Driving
9.993,9.989,0.279,0.209,0.261,0.13,0.026,10,12,14,5,12,15,13,1.19,3.58,0.17,20.14,1069.904,512.681,1602.725,146.337,11609.75,5186.298,16942.385,37,30,30,Driving
9.905,9.907,0.247,0.195,0.258,0.103,0.031,12,12,13,7,17,13,11,2.86,0.251,0.61,20.06,1089.011,460.702,1569.773,143.355,11581.224,4245.2,15969.779,24,26,34,Driving
9.91,9.896,0.35,0.286,0.225,0.112,0.052,11,13,12,2,3,9,9,3.81,0.118,0.39,16.644,563.188,352.153,931.985,113.332,5492.261,3222.331,8827.924,41,32,30,Driving
9.949,9.93,0.467,0.38,0.204,0.071,0.069,8,14,14,3,9,15,17,1.45,0.67,0.29,14.576,672.004,200.972,887.552,97.543,6793.607,1720.315,8611.465,23,26,36,Driving
10.006,9.99,0.712,0.612,0.111,0.032,0.085,10,14,13,2,3,20,25,3.43,0.64,0.2,8.271,214.819,82.488,305.578,39.557,1818.176,575.898,2433.631,24,31,38,Driving
9.966,9.95,1.14,1.002,0.145,0.051,0.121,10,12,13,5,8,25,23,2.21,0.86,0.47,11.497,426.548,254.351,692.396,56.59,4035.324,2224.212,6316.126,40,37,43,Driving
9.872,9.86,0.773,0.682,0.226,0.059,0.078,13,11,14,3,5,16,12,2.88,1.98,1.22,17.342,682.005,179.597,878.944,107.689,7039.514,1493.954,8641.157,28,34,34,Driving
9.875,9.869,0.539,0.487,0.2,0.067,0.052,12,11,11,6,7,11,9,3.94,2.96,0.341,15.301,749.125,205.114,969.54,99.372,7788.764,1714.098,9602.234,39,28,29,Driving
9.964,9.965,0.835,0.752,0.106,0.065,0.077,12,11,11,3,2,15,17,1.86,4.63,2.28,8.032,353.765,214.366,576.163,40.751,3300.481,1909.174,5250.406,32,33,33,Driving
9.97,9.973,0.567,0.497,0.143,0.055,0.062,12,9,14,2,2,17,14,1.07,0.261,0.52,10.888,334.137,138.551,483.576,59.673,2971.236,1142.905,4173.814,31,35,37,Driving
9.902,9.903,0.536,0.452,0.24,0.052,0.067,13,12,16,9,11,17,15,1.67,1.63,1.45,18.307,216.034,63.742,298.083,131.528,1969.849,435.463,2536.84,20,38,37,Driving
9.852,9.845,0.494,0.407,0.187,0.032,0.061,14,14,15,7,9,23,21,0.47,0.032,0.089,14.222,561.759,75.766,651.747,87.087,5779.194,529.416,6395.697,27,30,35,Driving
9.874,9.868,0.378,0.32,0.199,0.05,0.045,12,14,12,4,3,25,17,9.29,1.15,0.52,14.949,479.828,120.519,615.296,88.191,4605.001,920.705,5613.897,28,30,43,Driving
9.879,9.865,0.569,0.502,0.35,0.103,0.065,10,12,8,6,5,19,13,18.75,7.49,4.49,26.066,587.105,430.694,1043.865,174.357,5823.649,4322.619,10320.625,45,35,33,Driving
9.876,9.871,0.89,0.828,0.653,0.239,0.121,9,9,7,7,7,21,17,8.23,3.96,0.57,46.286,1937.389,661.19,2644.865,333.697,22610.697,6997.226,29941.62,25,34,28,Driving
9.925,9.929,0.908,0.827,0.358,0.192,0.11,11,13,10,7,6,15,21,15.97,7.9,4.96,24.886,924.081,651.484,1600.451,162.683,10038.459,6913.603,17114.745,36,34,34,Driving
9.906,9.899,0.44,0.372,0.064,0.048,0.043,13,12,12,7,11,13,17,2.43,2.98,0.063,5.022,241.56,141.699,388.281,20.463,2072.455,1109.182,3202.1,31,38,35,Driving
9.885,9.888,0.235,0.195,0.077,0.027,0.023,14,13,12,5,5,9,7,1.79,1.11,0.95,6.021,274.52,56.392,336.933,24.268,2506.231,388.023,2918.522,33,37,36,Driving
9.874,9.87,0.339,0.255,0.087,0.04,0.036,16,14,16,8,8,17,13,1.64,1.33,0.72,7.781,364.981,118.146,490.908,32.112,3464.599,912.828,4409.539,35,34,34,Driving
9.881,9.884,0.447,0.349,0.086,0.046,0.045,14,14,16,12,16,19,17,1.04,1.32,0.64,7.647,327.676,194.202,529.525,31.765,3086.901,1627.616,4746.282,26,38,39,Driving
9.843,9.851,0.571,0.487,0.062,0.057,0.051,11,14,14,3,2,21,13,0.85,0.84,1.02,4.694,210.209,226.573,441.476,18.663,1823.481,1957.011,3799.155,38,34,31,Driving
9.842,9.831,0.562,0.484,0.105,0.07,0.049,12,13,13,3,2,15,11,0.261,0.61,0.31,8.257,304.167,116.297,428.721,42.144,2836.918,905.04,3784.102,30,30,47,Driving
9.942,9.92,0.809,0.698,0.111,0.062,0.075,15,14,14,2,2,11,13,0.67,1.28,1.09,9.233,441.544,153.748,604.525,53.205,4437.982,1245.002,5736.189,40,36,35,Driving
9.925,9.906,0.691,0.581,0.048,0.038,0.063,13,14,16,2,2,15,17,0.63,1.18,0.17,4.122,98.198,126.396,228.716,16.273,713.283,1012.515,1742.071,35,44,38,Driving
9.805,9.785,0.308,0.245,0.046,0.021,0.029,12,9,16,9,6,13,11,0.79,2.21,0.75,3.426,106.64,57.653,167.719,12.741,803.817,364.729,1181.287,31,33,45,Driving
9.839,9.846,0.443,0.351,0.108,0.017,0.04,12,10,15,10,12,13,13,0.7,0.44,0.148,8.417,317.555,58.373,384.345,43.342,2857.059,397.955,3298.356,32,29,35,Driving
9.841,9.847,0.338,0.273,0.135,0.014,0.032,11,13,16,8,9,13,9,1.71,0.9,0.077,10.199,255.388,41.073,306.66,61.406,2302.274,257.96,2621.64,38,30,35,Driving
9.873,9.873,0.417,0.333,0.078,0.029,0.039,9,16,15,6,8,14,13,0.89,1.2,0.118,5.656,234.538,60.979,301.173,26.017,2150.502,430.422,2606.941,10,35,37,Driving
